category,api,time
registry,RegCloseKey,1729697289.088626
process,NtAllocateVirtualMemory,1729697289.104626
system,LdrGetProcedureAddress,1729697289.119626
system,NtClose,1729697289.135626
registry,NtOpenKeyEx,1729697289.135626
registry,NtQueryKey,1729697289.150626
registry,NtQueryKey,1729697289.182626
registry,NtQueryKey,1729697289.197626
registry,NtOpenKeyEx,1729697289.197626
registry,NtOpenKeyEx,1729697289.229626
registry,NtQueryKey,1729697289.244626
registry,NtQueryKey,1729697289.260626
system,NtClose,1729697289.275626
registry,NtOpenKeyEx,1729697289.291626
registry,NtQueryValueKey,1729697289.322626
registry,NtQueryKey,1729697289.338626
registry,NtQueryKey,1729697289.338626
system,NtClose,1729697289.354626
registry,NtOpenKeyEx,1729697289.354626
registry,NtQueryValueKey,1729697289.385626
registry,NtQueryKey,1729697289.385626
registry,NtQueryKey,1729697289.400626
system,NtClose,1729697289.416626
registry,NtOpenKeyEx,1729697289.447626
registry,NtQueryValueKey,1729697289.463626
registry,NtQueryKey,1729697289.479626
registry,NtQueryKey,1729697289.494626
system,NtClose,1729697289.510626
registry,NtOpenKeyEx,1729697289.525626
registry,NtQueryValueKey,1729697289.557626
registry,NtQueryKey,1729697289.557626
registry,NtQueryKey,1729697289.588626
system,NtClose,1729697289.619626
registry,NtOpenKeyEx,1729697289.619626
registry,NtQueryValueKey,1729697289.635626
registry,NtQueryKey,1729697289.650626
registry,NtQueryKey,1729697289.666626
system,NtClose,1729697289.682626
registry,NtOpenKeyEx,1729697289.697626
registry,NtQueryValueKey,1729697289.729626
registry,NtQueryKey,1729697289.729626
registry,NtQueryKey,1729697289.744626
system,NtClose,1729697289.760626
registry,NtOpenKeyEx,1729697289.775626
registry,NtQueryValueKey,1729697289.775626
registry,NtQueryKey,1729697289.791626
registry,NtQueryKey,1729697289.807626
system,NtClose,1729697289.807626
registry,NtOpenKeyEx,1729697289.838626
registry,NtQueryValueKey,1729697289.838626
registry,NtQueryKey,1729697289.869626
registry,NtQueryKey,1729697289.885626
system,NtClose,1729697289.885626
registry,NtOpenKeyEx,1729697289.900626
registry,NtQueryValueKey,1729697289.900626
registry,NtQueryKey,1729697289.916626
registry,NtQueryKey,1729697289.932626
system,NtClose,1729697289.932626
registry,NtOpenKeyEx,1729697289.932626
registry,NtQueryValueKey,1729697289.963626
registry,NtQueryKey,1729697289.963626
registry,NtQueryKey,1729697289.979626
system,NtClose,1729697289.994626
registry,NtOpenKeyEx,1729697289.994626
registry,NtQueryValueKey,1729697290.010626
registry,NtQueryKey,1729697290.025626
registry,NtQueryKey,1729697290.072626
system,NtClose,1729697290.072626
registry,NtOpenKeyEx,1729697290.104626
registry,NtQueryValueKey,1729697290.119626
registry,NtQueryKey,1729697290.119626
registry,NtQueryKey,1729697290.119626
system,NtClose,1729697290.119626
registry,NtOpenKeyEx,1729697290.135626
registry,NtQueryValueKey,1729697290.150626
registry,NtQueryKey,1729697290.182626
registry,NtQueryKey,1729697290.182626
system,NtClose,1729697290.213626
registry,NtOpenKeyEx,1729697290.229626
registry,NtQueryValueKey,1729697290.260626
registry,NtQueryKey,1729697290.291626
registry,NtQueryKey,1729697290.307626
system,NtClose,1729697290.322626
registry,NtOpenKeyEx,1729697290.338626
registry,NtQueryValueKey,1729697290.369626
registry,NtQueryKey,1729697290.385626
registry,NtQueryKey,1729697290.416626
system,NtClose,1729697290.416626
registry,NtOpenKeyEx,1729697290.416626
registry,NtQueryValueKey,1729697290.416626
registry,NtQueryKey,1729697290.416626
registry,NtQueryKey,1729697290.447626
system,NtClose,1729697290.447626
registry,NtOpenKeyEx,1729697290.479626
registry,NtQueryValueKey,1729697290.494626
registry,NtQueryKey,1729697290.510626
registry,NtQueryKey,1729697290.525626
system,NtClose,1729697290.541626
registry,NtOpenKeyEx,1729697290.541626
registry,NtQueryValueKey,1729697290.557626
registry,RegCloseKey,1729697290.572626
system,LdrGetProcedureAddress,1729697290.588626
registry,NtQueryKey,1729697290.604626
registry,NtOpenKeyEx,1729697290.604626
registry,NtQueryKey,1729697290.619626
registry,NtOpenKeyEx,1729697290.619626
registry,NtQueryKey,1729697290.619626
registry,NtOpenKeyEx,1729697290.650626
registry,NtQueryKey,1729697290.666626
registry,NtOpenKeyEx,1729697290.666626
registry,NtQueryValueKey,1729697290.666626
registry,RegCloseKey,1729697290.729626
system,LdrGetProcedureAddress,1729697290.729626
system,LdrGetProcedureAddress,1729697290.729626
registry,NtQueryKey,1729697290.760626
registry,NtQueryKey,1729697290.775626
registry,NtQueryKey,1729697290.775626
registry,NtOpenKeyEx,1729697290.807626
registry,NtOpenKeyEx,1729697290.807626
system,LdrLoadDll,1729697290.822626
system,LdrGetProcedureAddress,1729697290.838626
registry,RegEnumKeyW,1729697290.900626
registry,NtQueryKey,1729697290.916626
registry,NtQueryKey,1729697290.947626
registry,NtQueryKey,1729697290.963626
registry,NtOpenKeyEx,1729697290.963626
registry,NtOpenKeyEx,1729697290.979626
registry,NtQueryKey,1729697290.994626
registry,NtQueryKey,1729697291.010626
system,NtClose,1729697291.025626
registry,NtOpenKeyEx,1729697291.057626
registry,NtQueryValueKey,1729697291.057626
registry,RegCloseKey,1729697291.057626
registry,RegEnumKeyW,1729697291.072626
registry,RegCloseKey,1729697291.072626
system,LdrGetProcedureAddress,1729697291.104626
registry,NtQueryKey,1729697291.135626
registry,NtOpenKeyEx,1729697291.150626
registry,NtQueryValueKey,1729697291.166626
registry,RegCloseKey,1729697291.166626
registry,NtQueryKey,1729697291.182626
registry,NtOpenKeyEx,1729697291.197626
registry,NtQueryValueKey,1729697291.213626
registry,RegCloseKey,1729697291.244626
system,LdrGetDllHandle,1729697291.260626
system,LdrGetDllHandle,1729697291.275626
registry,NtQueryKey,1729697291.307626
registry,NtOpenKeyEx,1729697291.307626
registry,NtQueryValueKey,1729697291.322626
registry,RegCloseKey,1729697291.338626
registry,NtQueryKey,1729697291.354626
registry,NtOpenKeyEx,1729697291.385626
registry,NtQueryValueKey,1729697291.400626
registry,RegCloseKey,1729697291.416626
system,LdrLoadDll,1729697291.432626
system,LdrGetProcedureAddress,1729697291.463626
registry,NtQueryKey,1729697291.479626
registry,NtOpenKeyEx,1729697291.494626
registry,NtQueryKey,1729697291.541626
registry,NtOpenKeyEx,1729697291.557626
registry,NtQueryValueKey,1729697291.557626
registry,NtQueryValueKey,1729697291.588626
registry,RegCloseKey,1729697291.604626
registry,NtQueryKey,1729697291.604626
registry,NtOpenKeyEx,1729697291.635626
registry,NtQueryValueKey,1729697291.635626
registry,RegCloseKey,1729697291.650626
registry,NtQueryKey,1729697291.666626
registry,NtOpenKeyEx,1729697291.666626
registry,NtQueryValueKey,1729697291.682626
registry,RegCloseKey,1729697291.682626
registry,NtQueryKey,1729697291.697626
registry,NtOpenKeyEx,1729697291.713626
registry,NtQueryValueKey,1729697291.729626
registry,RegCloseKey,1729697291.744626
registry,NtQueryKey,1729697291.744626
registry,NtOpenKeyEx,1729697291.760626
registry,NtQueryValueKey,1729697291.775626
registry,RegCloseKey,1729697291.807626
registry,NtQueryKey,1729697291.807626
registry,NtOpenKeyEx,1729697291.822626
registry,NtQueryValueKey,1729697291.854626
registry,RegCloseKey,1729697291.869626
registry,NtQueryKey,1729697291.885626
registry,NtOpenKeyEx,1729697291.885626
registry,NtQueryValueKey,1729697291.900626
registry,RegCloseKey,1729697291.916626
registry,NtQueryKey,1729697291.916626
registry,NtOpenKeyEx,1729697291.932626
registry,NtQueryValueKey,1729697291.932626
registry,RegCloseKey,1729697291.963626
registry,NtQueryKey,1729697291.963626
registry,NtOpenKeyEx,1729697291.979626
registry,NtQueryValueKey,1729697291.994626
registry,RegCloseKey,1729697292.010626
registry,NtQueryKey,1729697292.041626
registry,NtOpenKeyEx,1729697292.041626
registry,NtQueryValueKey,1729697292.041626
registry,RegCloseKey,1729697292.041626
registry,NtQueryKey,1729697292.057626
registry,NtOpenKeyEx,1729697292.072626
registry,NtQueryValueKey,1729697292.072626
registry,RegCloseKey,1729697292.135626
registry,NtQueryKey,1729697292.150626
registry,NtOpenKeyEx,1729697292.150626
registry,NtQueryValueKey,1729697292.166626
registry,NtQueryValueKey,1729697292.197626
registry,NtQueryValueKey,1729697292.213626
registry,NtQueryValueKey,1729697292.213626
registry,NtQueryValueKey,1729697292.260626
registry,NtQueryValueKey,1729697292.275626
registry,NtQueryValueKey,1729697292.307626
registry,NtQueryValueKey,1729697292.307626
registry,NtQueryValueKey,1729697292.322626
registry,NtQueryValueKey,1729697292.338626
registry,NtQueryValueKey,1729697292.338626
registry,NtQueryValueKey,1729697292.354626
registry,NtQueryValueKey,1729697292.354626
registry,NtQueryValueKey,1729697292.354626
registry,NtQueryValueKey,1729697292.354626
registry,RegCloseKey,1729697292.369626
system,LdrLoadDll,1729697292.385626
system,LdrGetProcedureAddress,1729697292.385626
process,NtAllocateVirtualMemory,1729697292.385626
registry,NtQueryKey,1729697292.385626
registry,NtOpenKeyEx,1729697292.400626
registry,NtQueryKey,1729697292.400626
registry,NtOpenKeyEx,1729697292.400626
registry,NtQueryKey,1729697292.416626
registry,NtQueryKey,1729697292.432626
registry,NtQueryKey,1729697292.432626
registry,NtOpenKeyEx,1729697292.463626
registry,NtOpenKeyEx,1729697292.479626
registry,NtQueryKey,1729697292.479626
registry,NtQueryKey,1729697292.494626
system,NtClose,1729697292.510626
registry,NtOpenKeyEx,1729697292.525626
registry,NtQueryKey,1729697292.525626
registry,NtOpenKeyEx,1729697292.541626
registry,NtQueryKey,1729697292.557626
registry,NtQueryKey,1729697292.572626
system,NtClose,1729697292.588626
registry,NtOpenKeyEx,1729697292.588626
registry,NtQueryKey,1729697292.604626
registry,NtOpenKeyEx,1729697292.635626
registry,RegCloseKey,1729697292.635626
registry,NtQueryKey,1729697292.650626
registry,NtQueryKey,1729697292.666626
system,NtClose,1729697292.697626
registry,NtOpenKeyEx,1729697292.713626
registry,NtQueryKey,1729697292.729626
registry,NtOpenKeyEx,1729697292.729626
registry,RegCloseKey,1729697292.760626
registry,NtQueryKey,1729697292.775626
registry,NtQueryKey,1729697292.791626
system,NtClose,1729697292.807626
registry,NtOpenKeyEx,1729697292.807626
registry,NtQueryKey,1729697292.838626
registry,NtOpenKeyEx,1729697292.854626
registry,NtQueryKey,1729697292.869626
registry,NtQueryKey,1729697292.869626
registry,NtQueryKey,1729697292.869626
registry,NtOpenKeyEx,1729697292.869626
registry,NtOpenKeyEx,1729697292.900626
registry,NtQueryKey,1729697292.900626
registry,NtQueryKey,1729697292.916626
system,NtClose,1729697292.916626
registry,NtOpenKeyEx,1729697292.932626
registry,NtQueryKey,1729697292.947626
registry,NtOpenKeyEx,1729697292.963626
registry,NtQueryKey,1729697292.979626
registry,NtQueryKey,1729697292.979626
registry,NtQueryKey,1729697292.994626
registry,NtOpenKeyEx,1729697293.025626
registry,NtOpenKeyEx,1729697293.025626
registry,NtQueryKey,1729697293.041626
registry,NtQueryKey,1729697293.041626
system,NtClose,1729697293.041626
registry,NtOpenKeyEx,1729697293.041626
registry,NtQueryKey,1729697293.057626
registry,NtOpenKeyEx,1729697293.057626
registry,NtQueryKey,1729697293.088626
registry,NtQueryKey,1729697293.088626
system,NtClose,1729697293.088626
registry,NtOpenKeyEx,1729697293.119626
registry,NtQueryValueKey,1729697293.135626
registry,NtQueryKey,1729697293.135626
registry,NtQueryKey,1729697293.135626
system,NtClose,1729697293.150626
registry,NtOpenKeyEx,1729697293.150626
registry,NtQueryKey,1729697293.166626
registry,NtOpenKeyEx,1729697293.197626
registry,NtQueryKey,1729697293.197626
registry,NtQueryKey,1729697293.213626
system,NtClose,1729697293.213626
registry,NtOpenKeyEx,1729697293.244626
registry,NtQueryValueKey,1729697293.275626
registry,NtQueryKey,1729697293.275626
registry,NtQueryKey,1729697293.291626
system,NtClose,1729697293.307626
registry,NtOpenKeyEx,1729697293.307626
registry,NtQueryKey,1729697293.463626
registry,NtOpenKeyEx,1729697293.463626
registry,NtQueryKey,1729697293.510626
registry,NtQueryKey,1729697293.541626
system,NtClose,1729697293.541626
registry,NtOpenKeyEx,1729697293.557626
registry,NtQueryValueKey,1729697293.572626
registry,NtQueryKey,1729697293.588626
registry,NtQueryKey,1729697293.588626
system,NtClose,1729697293.604626
registry,NtOpenKeyEx,1729697293.650626
registry,NtQueryKey,1729697293.650626
registry,NtOpenKeyEx,1729697293.666626
registry,NtQueryKey,1729697293.666626
registry,NtQueryKey,1729697293.697626
system,NtClose,1729697293.713626
registry,NtOpenKeyEx,1729697293.713626
registry,NtQueryValueKey,1729697293.713626
registry,NtQueryKey,1729697293.729626
registry,NtQueryKey,1729697293.729626
system,NtClose,1729697293.729626
registry,NtOpenKeyEx,1729697293.729626
registry,NtQueryKey,1729697293.760626
registry,NtOpenKeyEx,1729697293.791626
registry,NtQueryKey,1729697293.838626
registry,NtQueryKey,1729697293.854626
system,NtClose,1729697293.885626
registry,NtOpenKeyEx,1729697293.947626
registry,NtQueryValueKey,1729697293.994626
registry,NtQueryKey,1729697294.010626
registry,NtQueryKey,1729697294.041626
system,NtClose,1729697294.104626
registry,NtOpenKeyEx,1729697294.119626
registry,NtQueryKey,1729697294.166626
registry,NtOpenKeyEx,1729697294.182626
registry,NtQueryKey,1729697294.213626
registry,NtQueryKey,1729697294.229626
system,NtClose,1729697294.229626
registry,NtOpenKeyEx,1729697294.244626
registry,NtQueryValueKey,1729697294.307626
registry,NtQueryKey,1729697294.338626
registry,NtQueryKey,1729697294.338626
system,NtClose,1729697294.338626
registry,NtOpenKeyEx,1729697294.354626
registry,NtQueryKey,1729697294.369626
registry,NtOpenKeyEx,1729697294.400626
registry,NtQueryKey,1729697294.416626
registry,NtQueryKey,1729697294.416626
system,NtClose,1729697294.416626
registry,NtOpenKeyEx,1729697294.432626
registry,NtQueryKey,1729697294.463626
registry,NtOpenKeyEx,1729697294.479626
registry,NtQueryKey,1729697294.510626
registry,NtQueryKey,1729697294.525626
system,NtClose,1729697294.557626
registry,NtOpenKeyEx,1729697294.557626
registry,NtQueryKey,1729697294.572626
registry,NtOpenKeyEx,1729697294.619626
registry,NtQueryKey,1729697294.635626
registry,NtQueryKey,1729697294.666626
system,NtClose,1729697294.666626
registry,NtOpenKeyEx,1729697294.682626
registry,NtQueryKey,1729697294.697626
registry,NtOpenKeyEx,1729697294.729626
registry,NtQueryKey,1729697294.744626
registry,NtQueryKey,1729697294.760626
system,NtClose,1729697294.760626
registry,NtOpenKeyEx,1729697294.775626
registry,NtQueryValueKey,1729697294.791626
registry,NtQueryKey,1729697294.807626
registry,NtQueryKey,1729697294.838626
system,NtClose,1729697294.838626
registry,NtOpenKeyEx,1729697294.838626
registry,NtQueryValueKey,1729697294.869626
registry,NtQueryKey,1729697294.885626
registry,NtQueryKey,1729697294.885626
system,NtClose,1729697294.900626
registry,NtOpenKeyEx,1729697294.916626
registry,NtQueryValueKey,1729697294.947626
registry,NtQueryKey,1729697294.947626
registry,NtQueryKey,1729697294.963626
system,NtClose,1729697294.979626
registry,NtOpenKeyEx,1729697294.994626
registry,NtQueryValueKey,1729697295.025626
registry,NtQueryKey,1729697295.057626
registry,NtQueryKey,1729697295.072626
system,NtClose,1729697295.072626
registry,NtOpenKeyEx,1729697295.104626
registry,NtQueryValueKey,1729697295.119626
registry,NtQueryKey,1729697295.119626
registry,NtQueryKey,1729697295.135626
system,NtClose,1729697295.150626
registry,NtOpenKeyEx,1729697295.166626
registry,NtQueryValueKey,1729697295.182626
registry,NtQueryKey,1729697295.213626
registry,NtQueryKey,1729697295.213626
system,NtClose,1729697295.244626
registry,NtOpenKeyEx,1729697295.260626
registry,NtQueryValueKey,1729697295.291626
registry,RegCloseKey,1729697295.322626
registry,RegCloseKey,1729697295.338626
registry,RegCloseKey,1729697295.385626
registry,NtQueryKey,1729697295.447626
registry,NtQueryKey,1729697295.463626
registry,NtQueryKey,1729697295.479626
registry,NtOpenKeyEx,1729697295.510626
registry,NtOpenKeyEx,1729697295.525626
registry,NtQueryKey,1729697295.525626
registry,NtQueryKey,1729697295.557626
registry,NtQueryKey,1729697295.588626
registry,NtOpenKeyEx,1729697295.713626
registry,NtOpenKeyEx,1729697295.744626
registry,NtQueryKey,1729697295.807626
registry,NtQueryKey,1729697295.822626
registry,NtQueryKey,1729697295.854626
registry,NtOpenKeyEx,1729697295.885626
registry,NtOpenKeyEx,1729697295.947626
registry,NtQueryKey,1729697295.947626
registry,NtQueryKey,1729697295.979626
registry,NtQueryKey,1729697296.041626
registry,NtOpenKeyEx,1729697296.104626
registry,NtOpenKeyEx,1729697296.104626
registry,NtQueryKey,1729697296.104626
registry,NtQueryKey,1729697296.104626
process,NtAllocateVirtualMemory,1729697296.104626
registry,NtQueryKey,1729697296.104626
registry,NtOpenKeyEx,1729697296.104626
registry,NtOpenKeyEx,1729697296.150626
registry,NtQueryKey,1729697296.182626
registry,NtOpenKeyEx,1729697296.338626
registry,NtQueryKey,1729697296.369626
registry,NtOpenKeyEx,1729697296.400626
registry,NtQueryKey,1729697296.400626
registry,NtOpenKeyEx,1729697296.416626
registry,NtQueryKey,1729697296.494626
registry,NtOpenKeyEx,1729697296.557626
registry,RegCloseKey,1729697296.635626
registry,RegCloseKey,1729697296.697626
registry,NtQueryKey,1729697296.744626
registry,NtQueryKey,1729697296.822626
registry,NtQueryKey,1729697296.869626
registry,NtOpenKeyEx,1729697296.900626
registry,NtOpenKeyEx,1729697296.900626
registry,NtQueryKey,1729697296.947626
registry,NtQueryKey,1729697296.963626
registry,NtQueryKey,1729697296.963626
registry,NtOpenKeyEx,1729697296.979626
registry,NtOpenKeyEx,1729697297.010626
registry,NtQueryKey,1729697297.025626
registry,NtQueryKey,1729697297.025626
registry,NtQueryKey,1729697297.072626
registry,NtOpenKeyEx,1729697297.072626
registry,NtOpenKeyEx,1729697297.072626
registry,NtQueryKey,1729697297.088626
registry,NtQueryKey,1729697297.088626
registry,NtQueryKey,1729697297.119626
registry,NtOpenKeyEx,1729697297.135626
registry,NtOpenKeyEx,1729697297.166626
registry,NtQueryKey,1729697297.197626
registry,NtQueryKey,1729697297.213626
registry,NtQueryKey,1729697297.275626
registry,NtOpenKeyEx,1729697297.354626
registry,NtOpenKeyEx,1729697297.416626
registry,NtQueryKey,1729697297.432626
